device=cpu
results_dir=/app/results/20260430_211924
step=221 epoch=1 iter=221/938 loss=0.2269 batch_acc=0.9375 avg_loss=0.4574 avg_acc=0.8644
step=222 epoch=1 iter=222/938 loss=0.1770 batch_acc=0.9375 avg_loss=0.4561 avg_acc=0.8647
step=223 epoch=1 iter=223/938 loss=0.3639 batch_acc=0.8906 avg_loss=0.4557 avg_acc=0.8648
step=224 epoch=1 iter=224/938 loss=0.2123 batch_acc=0.9688 avg_loss=0.4546 avg_acc=0.8653
step=225 epoch=1 iter=225/938 loss=0.2018 batch_acc=0.9531 avg_loss=0.4535 avg_acc=0.8657
step=226 epoch=1 iter=226/938 loss=0.2152 batch_acc=0.9375 avg_loss=0.4525 avg_acc=0.8660
step=227 epoch=1 iter=227/938 loss=0.2463 batch_acc=0.8906 avg_loss=0.4516 avg_acc=0.8661
step=228 epoch=1 iter=228/938 loss=0.3202 batch_acc=0.8906 avg_loss=0.4510 avg_acc=0.8662
step=229 epoch=1 iter=229/938 loss=0.1363 batch_acc=0.9688 avg_loss=0.4496 avg_acc=0.8667
step=230 epoch=1 iter=230/938 loss=0.2946 batch_acc=0.9219 avg_loss=0.4489 avg_acc=0.8669
step=231 epoch=1 iter=231/938 loss=0.2355 batch_acc=0.9531 avg_loss=0.4480 avg_acc=0.8673
step=232 epoch=1 iter=232/938 loss=0.3233 batch_acc=0.9062 avg_loss=0.4475 avg_acc=0.8675
step=233 epoch=1 iter=233/938 loss=0.3212 batch_acc=0.8750 avg_loss=0.4469 avg_acc=0.8675
step=234 epoch=1 iter=234/938 loss=0.2394 batch_acc=0.9375 avg_loss=0.4460 avg_acc=0.8678
step=235 epoch=1 iter=235/938 loss=0.4232 batch_acc=0.8594 avg_loss=0.4459 avg_acc=0.8678
step=236 epoch=1 iter=236/938 loss=0.2603 batch_acc=0.9219 avg_loss=0.4452 avg_acc=0.8680
step=237 epoch=1 iter=237/938 loss=0.4054 batch_acc=0.8594 avg_loss=0.4450 avg_acc=0.8679
step=238 epoch=1 iter=238/938 loss=0.3370 batch_acc=0.8438 avg_loss=0.4445 avg_acc=0.8678
step=239 epoch=1 iter=239/938 loss=0.1626 batch_acc=0.9531 avg_loss=0.4434 avg_acc=0.8682
